"","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"79",110,85,351,5516,257,14,243,47,192,192,39,1176,164,32,43,481,106,106,472
"80",74,22,162,4088,148,10,138,97,124,135,25,2280,354,84,41,970,282,413,545
"81",110,85,351,5516,257,14,243,47,192,192,39,1176,164,32,43,481,106,106,472
"82",75,42,234,4950,174,-6,180,95,139,146,13,3372,516,151,35,1359,459,627,947
"83",87,71,312,5471,222,-6,228,24,168,168,16,2654,383,86,47,1137,266,266,1053
"84",68,25,172,4262,146,1,145,91,99,131,17,2078,318,85,39,894,280,439,551
"85",118,85,383,4811,255,32,223,56,189,189,56,1465,239,22,64,713,82,82,713
"86",110,74,310,5741,250,11,239,43,195,195,35,2475,400,56,57,1150,182,182,1070
"87",108,87,337,5964,262,4,258,39,196,196,30,2048,292,52,48,870,168,168,845
"88",110,65,301,5238,236,22,214,50,187,187,42,1688,238,55,45,704,173,173,649
"89",112,69,308,5451,245,20,226,49,193,193,41,1723,258,57,48,757,177,177,710
"90",102,70,309,5421,235,10,225,39,182,182,32,2007,303,66,49,888,204,204,829
"91",79,77,316,5793,222,-21,243,12,165,165,4,2907,486,74,57,1367,226,226,1272
"92",99,77,315,5824,243,-2,245,31,185,185,23,2577,385,75,47,1108,235,235,1029
"93",99,77,315,5824,243,-2,245,31,185,185,23,2577,385,75,47,1108,235,235,1029
"94",115,49,336,3431,200,55,145,72,165,165,72,2132,329,39,59,973,141,141,973
"95",103,79,313,6031,251,-2,253,32,192,192,24,2284,284,87,36,851,269,269,786
"96",108,63,322,4634,225,31,194,56,167,176,49,929,149,23,57,439,82,85,433
"97",80,42,193,6172,199,-20,219,62,13,170,1,611,67,38,17,194,120,161,128
"98",77,45,203,6188,198,-25,223,58,10,166,-3,635,70,40,17,199,124,167,134
"99",145,80,479,2880,234,67,167,103,183,183,103,645,137,2,93,389,6,6,389
"100",86,90,353,5721,239,-15,254,21,171,171,12,1380,205,36,46,594,122,122,571
"101",102,48,297,4097,199,36,163,59,164,164,52,2576,399,68,52,1136,216,216,1067
"102",113,81,365,4905,247,27,221,57,186,186,49,671,101,21,47,295,67,67,277
"103",99,57,315,4463,204,22,182,50,155,165,43,2005,288,59,51,858,191,215,790
"104",54,48,227,5602,167,-42,209,75,68,134,-17,1850,226,76,33,660,244,432,426
"105",70,61,228,7172,216,-53,269,89,42,170,-22,986,127,51,29,360,163,247,175
"106",111,54,326,3971,211,45,166,69,170,170,61,2816,449,52,62,1321,174,174,1291
"107",110,64,306,5101,235,25,210,52,186,186,45,1653,247,50,50,736,160,160,679
"108",108,85,342,5704,257,9,248,42,193,193,34,1374,179,44,37,515,132,132,492
"109",71,57,218,7023,211,-49,260,90,42,168,-20,934,119,49,28,336,164,270,167
"110",59,47,226,5560,170,-37,207,79,72,138,-12,2049,256,83,33,741,269,481,465
"111",65,64,233,7327,214,-63,277,83,37,166,-30,803,99,43,26,282,142,205,144
"112",57,57,231,6641,195,-51,247,75,77,152,-25,902,102,50,21,286,158,249,211
"113",75,49,200,6784,206,-38,244,95,44,169,-14,796,99,44,25,277,141,228,149
"114",113,81,369,4847,247,28,219,58,185,185,50,918,156,20,61,454,64,64,426
"115",104,70,310,5403,237,13,224,42,184,184,35,2269,345,64,52,1016,204,204,951
"116",113,85,359,5325,257,19,237,52,192,192,44,1047,154,28,46,448,98,98,432
"117",38,46,183,7376,170,-82,252,-55,137,140,-55,2841,339,134,28,949,404,569,949
"118",128,75,472,2817,213,53,160,87,165,165,87,648,135,2,86,380,8,8,380
"119",118,87,363,5312,263,25,238,58,197,197,50,982,150,21,54,448,75,75,423
"120",72,51,205,6819,204,-43,247,91,41,166,-17,874,108,49,25,303,155,249,165
"121",90,89,338,6050,247,-15,262,12,180,180,12,1941,269,46,47,807,156,156,807
"122",115,80,359,5016,251,28,223,59,190,190,50,718,111,22,49,323,70,70,305
"123",116,85,357,5329,259,22,237,55,195,195,46,892,125,28,40,362,96,96,351
"124",113,85,352,5496,260,17,243,50,195,195,42,1149,164,28,47,485,96,96,470
"125",71,60,224,7141,215,-52,267,89,-22,170,-22,846,107,45,27,304,153,199,153
"126",70,60,225,7158,215,-53,268,89,42,169,-22,900,114,48,27,324,161,217,162
"127",79,35,196,5000,174,-4,178,100,86,152,15,1380,174,62,32,509,206,351,290
"128",35,91,212,11453,241,-189,431,180,-122,181,-131,718,99,19,48,285,64,277,81
"129",115,80,359,5016,251,28,223,59,190,190,50,718,111,22,49,323,70,70,305
"130",115,80,359,5016,251,28,223,59,190,190,50,718,111,22,49,323,70,70,305
