"","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"215",260,52,771,359,295,228,67,257,262,265,255,2175,238,127,19,682,400,554,637
"216",137,58,785,326,176,102,74,133,138,143,133,2787,301,151,20,874,469,693,874
"217",137,58,785,326,176,102,74,133,138,143,133,2787,301,151,20,874,469,693,874
"218",137,58,785,326,176,102,74,133,138,143,133,2787,301,151,20,874,469,693,874
"219",268,38,614,386,304,242,62,268,270,275,262,1701,227,57,39,655,172,235,330
"220",268,38,614,386,304,242,62,268,270,275,262,1701,227,57,39,655,172,235,330
"221",268,38,614,386,304,242,62,268,270,275,262,1701,227,57,39,655,172,235,330
"222",268,38,614,386,304,242,62,268,270,275,262,1701,227,57,39,655,172,235,330
"223",106,49,336,3236,171,26,145,145,75,145,59,2488,555,36,89,1549,121,1549,126
"224",215,66,268,6248,317,70,247,271,152,290,121,1394,242,38,60,712,128,521,132
"225",215,66,268,6248,317,70,247,271,152,290,121,1394,242,38,60,712,128,521,132
"226",215,66,268,6248,317,70,247,271,152,290,121,1394,242,38,60,712,128,521,132
"227",215,66,268,6248,317,70,247,271,152,290,121,1394,242,38,60,712,128,521,132
"228",65,47,286,3982,146,-16,162,101,13,117,11,2445,342,97,38,951,313,850,426
"229",65,47,286,3982,146,-16,162,101,13,117,11,2445,342,97,38,951,313,850,426
"230",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"231",169,74,232,8484,321,1,320,242,82,283,49,1759,297,42,53,809,151,666,162
"232",169,74,232,8484,321,1,320,242,82,283,49,1759,297,42,53,809,151,666,162
"233",173,66,240,7110,306,29,277,235,78,270,71,875,131,18,57,388,56,328,58
"234",169,74,232,8484,321,1,320,242,82,283,49,1759,297,42,53,809,151,666,162
"235",173,66,240,7110,306,29,277,235,78,270,71,875,131,18,57,388,56,328,58
"236",173,66,240,7110,306,29,277,235,78,270,71,875,131,18,57,388,56,328,58
"237",173,66,240,7110,306,29,277,235,78,270,71,875,131,18,57,388,56,328,58
"238",173,66,240,7110,306,29,277,235,78,270,71,875,131,18,57,388,56,328,58
"239",173,66,240,7110,306,29,277,235,78,270,71,875,131,18,57,388,56,328,58
"240",173,66,240,7110,306,29,277,235,78,270,71,875,131,18,57,388,56,328,58
"241",67,47,287,3985,148,-15,163,102,15,119,13,2330,316,94,37,888,300,783,401
"242",215,66,268,6248,317,70,247,271,152,290,121,1394,242,38,60,712,128,521,132
"243",46,50,740,376,83,15,68,44,45,53,41,3016,328,132,26,977,416,778,532
"244",68,54,757,349,102,31,71,72,63,72,63,2888,395,101,45,1173,311,1137,333
"245",247,47,697,537,282,215,67,244,244,254,239,2158,233,93,25,697,295,560,560
"246",261,46,691,554,296,229,66,258,258,268,252,1978,215,85,25,639,272,520,519
"247",99,55,341,3574,174,12,162,144,66,144,49,3289,638,62,78,1779,188,1779,230
"248",99,55,341,3574,174,12,162,144,66,144,49,3289,638,62,78,1779,188,1779,230
"249",204,51,715,500,242,171,71,204,202,211,197,2642,328,91,37,968,276,676,494
"250",137,51,726,440,175,105,70,136,135,144,131,2816,339,91,39,1008,276,770,499
"251",46,50,740,376,83,15,68,44,45,53,41,3016,328,132,26,977,416,778,532
"252",251,22,206,2863,297,191,106,284,224,285,208,1818,418,25,94,1189,77,1048,80
"253",67,47,287,3985,148,-15,163,102,15,119,13,2330,316,94,37,888,300,783,401
"254",68,46,285,4002,150,-13,163,104,16,121,14,2519,326,107,34,925,341,808,461
"255",111,45,267,4198,195,26,169,132,92,166,53,3332,471,183,34,1365,559,877,629
"256",111,45,267,4198,195,26,169,132,92,166,53,3332,471,183,34,1365,559,877,629
"257",111,56,336,3676,187,22,165,156,77,156,59,3666,686,65,75,1918,199,1918,257
"258",222,68,285,5767,320,82,238,273,163,291,136,1718,325,29,70,957,90,624,115
"259",66,47,291,3962,148,-15,163,108,14,118,12,2753,350,112,37,1030,352,945,456
