"","code","scientificname","WI"
"685",3,"Anaphalis morrisonicola",55.5
"686",3,"Anaphalis morrisonicola",62.2
"687",3,"Anaphalis morrisonicola",76.4
"688",3,"Anaphalis morrisonicola",31
"689",3,"Anaphalis morrisonicola",31
"690",3,"Anaphalis morrisonicola",31
"691",3,"Anaphalis morrisonicola",175.6
"692",3,"Anaphalis morrisonicola",71
"693",3,"Anaphalis morrisonicola",46.7
"694",3,"Anaphalis morrisonicola",34.9
"695",3,"Anaphalis morrisonicola",79.6
"696",3,"Anaphalis morrisonicola",78.4
"697",3,"Anaphalis morrisonicola",46.2
"698",3,"Anaphalis morrisonicola",46.2
"699",3,"Anaphalis morrisonicola",46.2
"700",3,"Anaphalis morrisonicola",22
"701",3,"Anaphalis morrisonicola",26.8
"702",3,"Anaphalis morrisonicola",13.8
"703",3,"Anaphalis morrisonicola",86.3
"704",3,"Anaphalis morrisonicola",13.8
"705",3,"Anaphalis morrisonicola",52.8
"706",3,"Anaphalis morrisonicola",52.8
"707",3,"Anaphalis morrisonicola",52.9
"708",3,"Anaphalis morrisonicola",52.8
"709",3,"Anaphalis morrisonicola",21.4
"710",3,"Anaphalis morrisonicola",63.9
"711",3,"Anaphalis morrisonicola",63.9
"712",3,"Anaphalis morrisonicola",63.9
"713",3,"Anaphalis morrisonicola",63.9
"714",3,"Anaphalis morrisonicola",77.5
"715",3,"Anaphalis morrisonicola",37
"716",3,"Anaphalis morrisonicola",37
"717",3,"Anaphalis morrisonicola",18.5
"718",3,"Anaphalis morrisonicola",18.5
"719",3,"Anaphalis morrisonicola",18.5
"720",3,"Anaphalis morrisonicola",55.9
"721",3,"Anaphalis morrisonicola",18.5
"722",3,"Anaphalis morrisonicola",37
"723",3,"Anaphalis morrisonicola",37
"724",3,"Anaphalis morrisonicola",77.5
"725",3,"Anaphalis morrisonicola",26.3
"726",3,"Anaphalis morrisonicola",23
"727",3,"Anaphalis morrisonicola",53.1
"728",3,"Anaphalis morrisonicola",53.1
"729",3,"Anaphalis morrisonicola",51.7
"730",3,"Anaphalis morrisonicola",37.9
"731",3,"Anaphalis morrisonicola",85.9
"732",3,"Anaphalis morrisonicola",37.9
"733",3,"Anaphalis morrisonicola",33.4
"734",3,"Anaphalis morrisonicola",51.7
"735",3,"Anaphalis morrisonicola",32.1
"736",3,"Anaphalis morrisonicola",37.9
"737",3,"Anaphalis morrisonicola",37.9
"738",3,"Anaphalis morrisonicola",86.7
"739",3,"Anaphalis morrisonicola",86.7
"740",3,"Anaphalis morrisonicola",86.7
"741",3,"Anaphalis morrisonicola",53.6
"742",3,"Anaphalis morrisonicola",71.4
"743",3,"Anaphalis morrisonicola",45.9
"744",3,"Anaphalis morrisonicola",130.2
"745",3,"Anaphalis morrisonicola",186.4
"746",3,"Anaphalis morrisonicola",186.4
"747",3,"Anaphalis morrisonicola",71.6
"748",3,"Anaphalis morrisonicola",72.4
"749",3,"Anaphalis morrisonicola",24
"750",3,"Anaphalis morrisonicola",24
"751",3,"Anaphalis morrisonicola",24
"752",3,"Anaphalis morrisonicola",24
"753",3,"Anaphalis morrisonicola",73.2
"754",3,"Anaphalis morrisonicola",73.2
"755",3,"Anaphalis morrisonicola",73.2
"756",3,"Anaphalis morrisonicola",32.9
"757",3,"Anaphalis morrisonicola",34.1
"758",3,"Anaphalis morrisonicola",119.6
"759",3,"Anaphalis morrisonicola",85.5
"760",3,"Anaphalis morrisonicola",94.6
"761",3,"Anaphalis morrisonicola",77.8
"762",3,"Anaphalis morrisonicola",77.8
"763",3,"Anaphalis morrisonicola",77.8
"764",3,"Anaphalis morrisonicola",77.8
"765",3,"Anaphalis morrisonicola",77.8
"766",3,"Anaphalis morrisonicola",77.8
"767",3,"Anaphalis morrisonicola",77.8
"768",3,"Anaphalis morrisonicola",77.8
"769",3,"Anaphalis morrisonicola",97.1
"770",3,"Anaphalis morrisonicola",63.3
"771",3,"Anaphalis morrisonicola",69.2
"772",3,"Anaphalis morrisonicola",69.2
"773",3,"Anaphalis morrisonicola",54
"774",3,"Anaphalis morrisonicola",54
"775",3,"Anaphalis morrisonicola",54
"776",3,"Anaphalis morrisonicola",78.8
"777",3,"Anaphalis morrisonicola",63.5
"778",3,"Anaphalis morrisonicola",98.6
"779",3,"Anaphalis morrisonicola",102.2
"780",3,"Anaphalis morrisonicola",82.7
"781",3,"Anaphalis morrisonicola",81.4
"782",3,"Anaphalis morrisonicola",92.9
"783",3,"Anaphalis morrisonicola",102.6
"784",3,"Anaphalis morrisonicola",130.8
"785",3,"Anaphalis morrisonicola",142.1
"786",3,"Anaphalis morrisonicola",135.1
"787",3,"Anaphalis morrisonicola",112.9
"788",3,"Anaphalis morrisonicola",105.1
"789",3,"Anaphalis morrisonicola",105.1
"790",3,"Anaphalis morrisonicola",102.7
"791",3,"Anaphalis morrisonicola",124.3
"792",4,"Anaphalis nepalensis",27.7
"793",4,"Anaphalis nepalensis",21.5
"794",4,"Anaphalis nepalensis",12.3
"795",4,"Anaphalis nepalensis",22.1
"796",4,"Anaphalis nepalensis",12.3
"797",4,"Anaphalis nepalensis",26.6
"798",4,"Anaphalis nepalensis",11.7
"799",4,"Anaphalis nepalensis",14.2
"800",4,"Anaphalis nepalensis",23.8
"801",4,"Anaphalis nepalensis",14.2
"802",4,"Anaphalis nepalensis",14.2
"803",4,"Anaphalis nepalensis",14.2
"804",4,"Anaphalis nepalensis",11.7
"805",4,"Anaphalis nepalensis",47.6
"806",4,"Anaphalis nepalensis",14.2
"807",4,"Anaphalis nepalensis",47.6
"808",4,"Anaphalis nepalensis",52.7
"809",4,"Anaphalis nepalensis",105.2
"810",4,"Anaphalis nepalensis",42.9
"811",4,"Anaphalis nepalensis",41.5
"812",4,"Anaphalis nepalensis",31.5
"813",4,"Anaphalis nepalensis",22.4
"814",4,"Anaphalis nepalensis",40.4
"815",4,"Anaphalis nepalensis",32.9
"816",4,"Anaphalis nepalensis",43.3
"817",4,"Anaphalis nepalensis",25
"818",4,"Anaphalis nepalensis",26.2
"819",4,"Anaphalis nepalensis",25
"820",4,"Anaphalis nepalensis",25
"821",4,"Anaphalis nepalensis",26.2
"822",4,"Anaphalis nepalensis",26.2
"823",4,"Anaphalis nepalensis",25
"824",4,"Anaphalis nepalensis",26.2
"825",4,"Anaphalis nepalensis",26.2
"826",4,"Anaphalis nepalensis",25
"827",4,"Anaphalis nepalensis",25.9
"828",4,"Anaphalis nepalensis",25.9
"829",4,"Anaphalis nepalensis",32.4
"830",4,"Anaphalis nepalensis",32.4
"831",4,"Anaphalis nepalensis",32.3
"832",4,"Anaphalis nepalensis",35.9
"833",4,"Anaphalis nepalensis",35.9
"834",4,"Anaphalis nepalensis",30.9
"835",4,"Anaphalis nepalensis",154.3
"836",4,"Anaphalis nepalensis",146.9
"837",4,"Anaphalis nepalensis",35
"838",4,"Anaphalis nepalensis",13.8
"839",4,"Anaphalis nepalensis",15.8
"840",4,"Anaphalis nepalensis",15.8
"841",4,"Anaphalis nepalensis",21.4
"842",4,"Anaphalis nepalensis",21.4
"843",4,"Anaphalis nepalensis",18.5
"844",4,"Anaphalis nepalensis",18.5
"845",4,"Anaphalis nepalensis",23
"846",4,"Anaphalis nepalensis",18.5
"847",4,"Anaphalis nepalensis",18.7
"848",4,"Anaphalis nepalensis",18.5
"849",4,"Anaphalis nepalensis",18.5
"850",4,"Anaphalis nepalensis",9.4
"851",4,"Anaphalis nepalensis",9.4
"852",4,"Anaphalis nepalensis",9.4
"853",4,"Anaphalis nepalensis",10.7
"854",4,"Anaphalis nepalensis",17.1
"855",4,"Anaphalis nepalensis",70.4
"856",4,"Anaphalis nepalensis",29.9
"857",4,"Anaphalis nepalensis",34.6
"858",4,"Anaphalis nepalensis",26.6
"859",4,"Anaphalis nepalensis",22.4
"860",4,"Anaphalis nepalensis",29.5
"861",4,"Anaphalis nepalensis",24
"862",4,"Anaphalis nepalensis",127.2
"863",4,"Anaphalis nepalensis",62.6
"864",4,"Anaphalis nepalensis",52.2
"865",4,"Anaphalis nepalensis",52.2
"866",4,"Anaphalis nepalensis",54.7
"867",4,"Anaphalis nepalensis",163
"868",4,"Anaphalis nepalensis",163
"869",4,"Anaphalis nepalensis",22.5
"870",4,"Anaphalis nepalensis",50.1
"871",4,"Anaphalis nepalensis",45.7
"872",4,"Anaphalis nepalensis",43.5
"873",4,"Anaphalis nepalensis",52.7
"874",4,"Anaphalis nepalensis",12
"875",4,"Anaphalis nepalensis",12
"876",4,"Anaphalis nepalensis",12
"877",4,"Anaphalis nepalensis",12
"878",4,"Anaphalis nepalensis",12
"879",4,"Anaphalis nepalensis",1.2
"880",4,"Anaphalis nepalensis",13.4
"881",4,"Anaphalis nepalensis",13.4
"882",4,"Anaphalis nepalensis",12.4
"883",4,"Anaphalis nepalensis",8
"884",4,"Anaphalis nepalensis",8
"885",4,"Anaphalis nepalensis",7.6
"886",4,"Anaphalis nepalensis",118.5
"887",4,"Anaphalis nepalensis",118.5
"888",4,"Anaphalis nepalensis",118.5
"889",4,"Anaphalis nepalensis",118.5
"890",4,"Anaphalis nepalensis",22.4
"891",4,"Anaphalis nepalensis",22.4
"892",4,"Anaphalis nepalensis",46.1
"893",4,"Anaphalis nepalensis",132.8
"894",4,"Anaphalis nepalensis",17.8
"895",4,"Anaphalis nepalensis",16.8
"896",4,"Anaphalis nepalensis",0.2
"897",4,"Anaphalis nepalensis",2
"898",4,"Anaphalis nepalensis",2
"899",4,"Anaphalis nepalensis",2
"900",4,"Anaphalis nepalensis",33.6
"901",4,"Anaphalis nepalensis",9.7
"902",4,"Anaphalis nepalensis",49.5
"903",4,"Anaphalis nepalensis",34.3
"904",4,"Anaphalis nepalensis",13.7
"905",4,"Anaphalis nepalensis",46.6
"906",4,"Anaphalis nepalensis",0
"907",4,"Anaphalis nepalensis",17.7
"908",4,"Anaphalis nepalensis",87.7
"909",4,"Anaphalis nepalensis",87.7
"910",4,"Anaphalis nepalensis",87.7
"911",4,"Anaphalis nepalensis",87.7
"912",4,"Anaphalis nepalensis",87.7
"913",4,"Anaphalis nepalensis",87.7
"914",4,"Anaphalis nepalensis",9.2
"915",4,"Anaphalis nepalensis",26.2
"916",4,"Anaphalis nepalensis",25.6
"917",4,"Anaphalis nepalensis",33
"918",4,"Anaphalis nepalensis",28
"919",4,"Anaphalis nepalensis",38.5
"920",4,"Anaphalis nepalensis",25.7
"921",4,"Anaphalis nepalensis",6.1
"922",4,"Anaphalis nepalensis",10.5
"923",4,"Anaphalis nepalensis",7.6
"924",4,"Anaphalis nepalensis",7.7
"925",4,"Anaphalis nepalensis",7.7
"926",4,"Anaphalis nepalensis",20.9
"927",4,"Anaphalis nepalensis",13.4
"928",4,"Anaphalis nepalensis",24.8
"929",4,"Anaphalis nepalensis",24.8
"930",4,"Anaphalis nepalensis",22.6
"931",4,"Anaphalis nepalensis",77.9
"932",4,"Anaphalis nepalensis",77.9
"933",4,"Anaphalis nepalensis",158.5
"934",4,"Anaphalis nepalensis",22.4
"935",4,"Anaphalis nepalensis",15.2
"936",4,"Anaphalis nepalensis",15.2
"937",4,"Anaphalis nepalensis",15.2
"938",4,"Anaphalis nepalensis",15.2
"939",4,"Anaphalis nepalensis",15.2
"940",4,"Anaphalis nepalensis",15.2
"941",4,"Anaphalis nepalensis",15.2
"942",4,"Anaphalis nepalensis",15.2
"943",4,"Anaphalis nepalensis",118.4
"944",4,"Anaphalis nepalensis",118.4
"945",4,"Anaphalis nepalensis",118.4
"946",4,"Anaphalis nepalensis",118.4
"947",4,"Anaphalis nepalensis",118.4
"948",4,"Anaphalis nepalensis",118.4
"949",4,"Anaphalis nepalensis",74.6
"950",4,"Anaphalis nepalensis",117.7
"951",4,"Anaphalis nepalensis",117.7
"952",4,"Anaphalis nepalensis",117.7
"953",4,"Anaphalis nepalensis",117.7
"954",4,"Anaphalis nepalensis",117.7
"955",4,"Anaphalis nepalensis",17.9
"956",4,"Anaphalis nepalensis",17.2
"957",4,"Anaphalis nepalensis",17.2
"958",4,"Anaphalis nepalensis",17.2
"959",4,"Anaphalis nepalensis",14.3
"960",4,"Anaphalis nepalensis",31.1
"961",4,"Anaphalis nepalensis",10
"962",4,"Anaphalis nepalensis",24
"963",4,"Anaphalis nepalensis",35
"964",4,"Anaphalis nepalensis",9.9
"965",4,"Anaphalis nepalensis",9
"966",4,"Anaphalis nepalensis",29.7
"967",4,"Anaphalis nepalensis",26
"968",4,"Anaphalis nepalensis",8
"969",4,"Anaphalis nepalensis",24.9
"970",4,"Anaphalis nepalensis",75.5
"971",4,"Anaphalis nepalensis",15.6
"972",4,"Anaphalis nepalensis",9.1
"973",4,"Anaphalis nepalensis",27.4
"974",4,"Anaphalis nepalensis",44
"975",4,"Anaphalis nepalensis",47.5
"976",4,"Anaphalis nepalensis",121
"977",4,"Anaphalis nepalensis",43.6
"978",4,"Anaphalis nepalensis",26.4
"979",4,"Anaphalis nepalensis",26.4
"980",4,"Anaphalis nepalensis",55
"981",4,"Anaphalis nepalensis",55
"982",4,"Anaphalis nepalensis",15.2
"983",4,"Anaphalis nepalensis",15.2
"984",4,"Anaphalis nepalensis",15.1
"985",4,"Anaphalis nepalensis",26.3
"986",4,"Anaphalis nepalensis",12.4
"987",4,"Anaphalis nepalensis",12.4
"988",4,"Anaphalis nepalensis",2.6
"989",4,"Anaphalis nepalensis",2.6
"990",4,"Anaphalis nepalensis",2.6
"991",4,"Anaphalis nepalensis",48.3
"992",4,"Anaphalis nepalensis",37.8
"993",4,"Anaphalis nepalensis",10.3
"994",4,"Anaphalis nepalensis",10.3
"995",4,"Anaphalis nepalensis",10.3
"996",4,"Anaphalis nepalensis",10.3
"997",4,"Anaphalis nepalensis",10.3
"998",4,"Anaphalis nepalensis",10.3
"999",4,"Anaphalis nepalensis",11.6
"1000",4,"Anaphalis nepalensis",11.6
"1001",4,"Anaphalis nepalensis",11.2
"1002",4,"Anaphalis nepalensis",48
"1003",4,"Anaphalis nepalensis",48
"1004",4,"Anaphalis nepalensis",48
"1005",4,"Anaphalis nepalensis",24.5
"1006",4,"Anaphalis nepalensis",18.8
"1007",4,"Anaphalis nepalensis",18.5
"1008",4,"Anaphalis nepalensis",142.3
"1009",4,"Anaphalis nepalensis",142.3
"1010",4,"Anaphalis nepalensis",33.5
"1011",4,"Anaphalis nepalensis",33.5
"1012",4,"Anaphalis nepalensis",6.3
"1013",4,"Anaphalis nepalensis",102.5
"1014",4,"Anaphalis nepalensis",102.5
"1015",4,"Anaphalis nepalensis",102.5
"1016",4,"Anaphalis nepalensis",102.5
"1017",4,"Anaphalis nepalensis",102.5
"1018",4,"Anaphalis nepalensis",102.5
"1019",4,"Anaphalis nepalensis",102.5
"1020",4,"Anaphalis nepalensis",102.5
"1021",4,"Anaphalis nepalensis",102.5
"1022",4,"Anaphalis nepalensis",102.5
"1023",4,"Anaphalis nepalensis",102.5
"1024",4,"Anaphalis nepalensis",102.5
"1025",4,"Anaphalis nepalensis",102.5
"1026",4,"Anaphalis nepalensis",102.5
"1027",4,"Anaphalis nepalensis",102.5
"1028",4,"Anaphalis nepalensis",102.5
"1029",4,"Anaphalis nepalensis",102.5
"1030",4,"Anaphalis nepalensis",102.5
"1031",4,"Anaphalis nepalensis",102.5
"1032",4,"Anaphalis nepalensis",102.5
"1033",4,"Anaphalis nepalensis",23.8
"1034",4,"Anaphalis nepalensis",17.9
"1035",4,"Anaphalis nepalensis",4.8
"1036",4,"Anaphalis nepalensis",15
"1037",4,"Anaphalis nepalensis",24.6
"1038",4,"Anaphalis nepalensis",6.2
"1039",4,"Anaphalis nepalensis",6.2
"1040",4,"Anaphalis nepalensis",29.4
"1041",4,"Anaphalis nepalensis",6.9
"1042",4,"Anaphalis nepalensis",15.2
"1043",4,"Anaphalis nepalensis",15.2
"1044",4,"Anaphalis nepalensis",29.6
"1045",4,"Anaphalis nepalensis",1.2
"1046",4,"Anaphalis nepalensis",12.2
"1047",4,"Anaphalis nepalensis",25.6
"1048",4,"Anaphalis nepalensis",6.4
"1049",4,"Anaphalis nepalensis",6.4
"1050",4,"Anaphalis nepalensis",6.4
"1051",4,"Anaphalis nepalensis",13.1
"1052",4,"Anaphalis nepalensis",11.1
"1053",4,"Anaphalis nepalensis",12.3
"1054",4,"Anaphalis nepalensis",16.8
"1055",4,"Anaphalis nepalensis",16.8
"1056",4,"Anaphalis nepalensis",16.8
"1057",4,"Anaphalis nepalensis",13.3
"1058",4,"Anaphalis nepalensis",14.8
"1059",4,"Anaphalis nepalensis",12.7
"1060",4,"Anaphalis nepalensis",12.7
"1061",4,"Anaphalis nepalensis",12.7
"1062",4,"Anaphalis nepalensis",12.7
"1063",4,"Anaphalis nepalensis",12.7
"1064",4,"Anaphalis nepalensis",12.7
"1065",4,"Anaphalis nepalensis",12.7
"1066",4,"Anaphalis nepalensis",12.7
"1067",4,"Anaphalis nepalensis",3.9
"1068",4,"Anaphalis nepalensis",7.2
"1069",4,"Anaphalis nepalensis",23
"1070",4,"Anaphalis nepalensis",23
"1071",4,"Anaphalis nepalensis",23
"1072",4,"Anaphalis nepalensis",23
"1073",4,"Anaphalis nepalensis",11.7
"1074",4,"Anaphalis nepalensis",11.7
"1075",4,"Anaphalis nepalensis",9.1
"1076",4,"Anaphalis nepalensis",3.5
"1077",4,"Anaphalis nepalensis",4
"1078",4,"Anaphalis nepalensis",4
"1079",4,"Anaphalis nepalensis",2.7
"1080",4,"Anaphalis nepalensis",2.7
"1081",4,"Anaphalis nepalensis",35.7
"1082",4,"Anaphalis nepalensis",37.2
"1083",4,"Anaphalis nepalensis",37.2
"1084",4,"Anaphalis nepalensis",15.8
"1085",4,"Anaphalis nepalensis",9.9
"1086",4,"Anaphalis nepalensis",3.5
"1087",4,"Anaphalis nepalensis",21.9
"1088",4,"Anaphalis nepalensis",13.1
"1089",4,"Anaphalis nepalensis",13.1
"1090",4,"Anaphalis nepalensis",1.5
"1091",4,"Anaphalis nepalensis",2.2
"1092",4,"Anaphalis nepalensis",69.7
"1093",4,"Anaphalis nepalensis",5.1
"1094",4,"Anaphalis nepalensis",11.5
"1095",4,"Anaphalis nepalensis",3.3
"1096",4,"Anaphalis nepalensis",8.4
"1097",4,"Anaphalis nepalensis",3.7
"1098",4,"Anaphalis nepalensis",5.9
"1099",4,"Anaphalis nepalensis",5.7
"1100",4,"Anaphalis nepalensis",5.5
"1101",4,"Anaphalis nepalensis",5.5
"1102",4,"Anaphalis nepalensis",10
"1103",4,"Anaphalis nepalensis",6.2
"1104",4,"Anaphalis nepalensis",6.2
"1105",4,"Anaphalis nepalensis",9.4
"1106",4,"Anaphalis nepalensis",7.9
"1107",4,"Anaphalis nepalensis",7.9
"1108",4,"Anaphalis nepalensis",7.9
"1109",4,"Anaphalis nepalensis",7.9
"1110",4,"Anaphalis nepalensis",2.5
"1111",4,"Anaphalis nepalensis",1.8
"1112",4,"Anaphalis nepalensis",1.8
"1113",4,"Anaphalis nepalensis",4.1
"1114",4,"Anaphalis nepalensis",50.6
"1115",4,"Anaphalis nepalensis",50.6
"1116",4,"Anaphalis nepalensis",0
"1117",4,"Anaphalis nepalensis",0
"1118",4,"Anaphalis nepalensis",6.8
"1119",4,"Anaphalis nepalensis",6.8
"1120",4,"Anaphalis nepalensis",3.6
"1121",4,"Anaphalis nepalensis",0
"1122",4,"Anaphalis nepalensis",7.1
"1123",4,"Anaphalis nepalensis",11.4
"1124",4,"Anaphalis nepalensis",5.8
"1125",4,"Anaphalis nepalensis",12
"1126",4,"Anaphalis nepalensis",12
"1127",4,"Anaphalis nepalensis",12
"1128",4,"Anaphalis nepalensis",19.7
"1129",4,"Anaphalis nepalensis",55
"1130",4,"Anaphalis nepalensis",33.5
"1131",4,"Anaphalis nepalensis",33.5
"1132",4,"Anaphalis nepalensis",33.5
"1133",4,"Anaphalis nepalensis",10.8
"1134",4,"Anaphalis nepalensis",5.1
"1135",4,"Anaphalis nepalensis",17.8
"1136",4,"Anaphalis nepalensis",17.8
"1137",4,"Anaphalis nepalensis",17.8
"1138",4,"Anaphalis nepalensis",37.6
"1139",4,"Anaphalis nepalensis",37.6
"1140",4,"Anaphalis nepalensis",37.6
"1141",4,"Anaphalis nepalensis",37.6
"1142",4,"Anaphalis nepalensis",37.6
"1143",4,"Anaphalis nepalensis",37.6
"1144",4,"Anaphalis nepalensis",37.6
"1145",4,"Anaphalis nepalensis",37.6
"1146",4,"Anaphalis nepalensis",37.6
"1147",4,"Anaphalis nepalensis",28.9
"1148",4,"Anaphalis nepalensis",28.9
"1149",4,"Anaphalis nepalensis",14
"1150",4,"Anaphalis nepalensis",1
"1151",4,"Anaphalis nepalensis",1
"1152",4,"Anaphalis nepalensis",4.8
"1153",4,"Anaphalis nepalensis",37.2
"1154",4,"Anaphalis nepalensis",37.2
"1155",4,"Anaphalis nepalensis",16.4
"1156",4,"Anaphalis nepalensis",9.6
"1157",4,"Anaphalis nepalensis",13.2
"1158",4,"Anaphalis nepalensis",18.8
"1159",4,"Anaphalis nepalensis",6.3
"1160",4,"Anaphalis nepalensis",10.7
"1161",4,"Anaphalis nepalensis",9.1
"1162",4,"Anaphalis nepalensis",10.7
"1163",4,"Anaphalis nepalensis",10
"1164",4,"Anaphalis nepalensis",10
"1165",4,"Anaphalis nepalensis",10
"1166",4,"Anaphalis nepalensis",9.7
"1167",4,"Anaphalis nepalensis",2.4
"1168",4,"Anaphalis nepalensis",0.1
"1169",4,"Anaphalis nepalensis",2.8
"1170",4,"Anaphalis nepalensis",1.1
"1171",4,"Anaphalis nepalensis",1.1
"1172",4,"Anaphalis nepalensis",1.1
"1173",4,"Anaphalis nepalensis",1.1
"1174",4,"Anaphalis nepalensis",1.1
"1175",4,"Anaphalis nepalensis",1.1
"1176",4,"Anaphalis nepalensis",1.1
"1177",4,"Anaphalis nepalensis",1.1
"1178",4,"Anaphalis nepalensis",1.1
"1179",4,"Anaphalis nepalensis",1.1
"1180",4,"Anaphalis nepalensis",1.1
"1181",4,"Anaphalis nepalensis",1.1
"1182",4,"Anaphalis nepalensis",1.1
"1183",4,"Anaphalis nepalensis",1.1
"1184",4,"Anaphalis nepalensis",1.1
"1185",4,"Anaphalis nepalensis",1.1
"1186",4,"Anaphalis nepalensis",0
"1187",4,"Anaphalis nepalensis",5.5
"1188",4,"Anaphalis nepalensis",5.5
"1189",4,"Anaphalis nepalensis",5.5
"1190",4,"Anaphalis nepalensis",5.5
"1191",4,"Anaphalis nepalensis",5.5
"1192",4,"Anaphalis nepalensis",5.5
"1193",4,"Anaphalis nepalensis",5.5
"1194",4,"Anaphalis nepalensis",6.3
"1195",4,"Anaphalis nepalensis",5.6
"1196",4,"Anaphalis nepalensis",5.6
"1197",4,"Anaphalis nepalensis",5.6
"1198",4,"Anaphalis nepalensis",5.6
"1199",4,"Anaphalis nepalensis",5
"1200",4,"Anaphalis nepalensis",5
"1201",4,"Anaphalis nepalensis",5
"1202",4,"Anaphalis nepalensis",5
"1203",4,"Anaphalis nepalensis",3.6
"1204",4,"Anaphalis nepalensis",3.6
"1205",4,"Anaphalis nepalensis",3.6
"1206",4,"Anaphalis nepalensis",3.6
"1207",4,"Anaphalis nepalensis",26
"1208",4,"Anaphalis nepalensis",3.6
"1209",4,"Anaphalis nepalensis",3.6
"1210",4,"Anaphalis nepalensis",3.9
"1211",4,"Anaphalis nepalensis",3.9
"1212",4,"Anaphalis nepalensis",3.9
"1213",4,"Anaphalis nepalensis",2.2
"1214",4,"Anaphalis nepalensis",25.5
"1215",4,"Anaphalis nepalensis",15
"1216",4,"Anaphalis nepalensis",15
"1217",4,"Anaphalis nepalensis",15
"1218",4,"Anaphalis nepalensis",0
"1219",4,"Anaphalis nepalensis",0
"1220",4,"Anaphalis nepalensis",23.3
"1221",4,"Anaphalis nepalensis",23.3
"1222",4,"Anaphalis nepalensis",23.3
"1223",4,"Anaphalis nepalensis",24.1
"1224",4,"Anaphalis nepalensis",24.1
"1225",4,"Anaphalis nepalensis",24.1
"1226",5,"Artemisia kawakamii",155.8
"1227",5,"Artemisia kawakamii",97.5
"1228",5,"Artemisia kawakamii",194.5
"1229",5,"Artemisia kawakamii",30
"1230",5,"Artemisia kawakamii",120.5
"1231",5,"Artemisia kawakamii",28
"1232",5,"Artemisia kawakamii",17.6
"1233",5,"Artemisia kawakamii",27.7
"1234",5,"Artemisia kawakamii",46.7
"1235",5,"Artemisia kawakamii",46.7
"1236",5,"Artemisia kawakamii",81.5
"1237",5,"Artemisia kawakamii",11.7
"1238",5,"Artemisia kawakamii",47.6
"1239",5,"Artemisia kawakamii",47.6
"1240",5,"Artemisia kawakamii",47.6
"1241",5,"Artemisia kawakamii",68.3
"1242",5,"Artemisia kawakamii",69
"1243",5,"Artemisia kawakamii",17.6
"1244",5,"Artemisia kawakamii",137
"1245",5,"Artemisia kawakamii",137
"1246",5,"Artemisia kawakamii",80.7
"1247",5,"Artemisia kawakamii",78.6
"1248",5,"Artemisia kawakamii",78.6
"1249",5,"Artemisia kawakamii",70.2
"1250",5,"Artemisia kawakamii",70
"1251",5,"Artemisia kawakamii",34
"1252",5,"Artemisia kawakamii",146.6
"1253",5,"Artemisia kawakamii",27.8
"1254",5,"Artemisia kawakamii",27.8
"1255",5,"Artemisia kawakamii",27.8
"1256",5,"Artemisia kawakamii",133.9
"1257",5,"Artemisia kawakamii",26.2
"1258",5,"Artemisia kawakamii",29.3
"1259",5,"Artemisia kawakamii",43.3
"1260",5,"Artemisia kawakamii",43.3
"1261",5,"Artemisia kawakamii",25
"1262",5,"Artemisia kawakamii",26.2
"1263",5,"Artemisia kawakamii",26.2
"1264",5,"Artemisia kawakamii",32.3
